track_name,mfcc_1_mean,mfcc_1_var,mfcc_2_mean,mfcc_2_var,mfcc_3_mean,mfcc_3_var,mfcc_4_mean,mfcc_4_var,mfcc_5_mean,mfcc_5_var,mfcc_6_mean,mfcc_6_var,mfcc_7_mean,mfcc_7_var,mfcc_8_mean,mfcc_8_var,mfcc_9_mean,mfcc_9_var,mfcc_10_mean,mfcc_10_var,mfcc_11_mean,mfcc_11_var,mfcc_12_mean,mfcc_12_var,mfcc_13_mean,mfcc_13_var,spectral_centroid_mean,spectral_flux_mean,zcr_mean,chroma_C_mean,chroma_C#_mean,chroma_D_mean,chroma_D#_mean,chroma_E_mean,chroma_F_mean,chroma_F#_mean,chroma_G_mean,chroma_G#_mean,chroma_A_mean,chroma_A#_mean,chroma_B_mean,bpm,key,scale,danceability,valence_pred,arousal_pred,lufs_loudness,stereo_width_ratio,vocal_presence_ratio,drum_presence_ratio,bass_presence_ratio
A$AP Rocky - PLAYA (Visualizer),-70.63832,7467.5938,82.96234,1348.3065,24.023905,792.2016,22.835693,377.5831,9.712733,243.96297,10.904216,173.76256,-3.6036227,146.39055,8.42728,138.87936,-7.3954268,106.01156,3.4160311,112.26784,-3.553291,124.610344,2.7224927,102.717705,-2.7318623,74.098694,2525.680311296211,1.5513201,0.09838672702178078,0.36886385,0.56016606,0.45257533,0.5569894,0.51592314,0.42249262,0.4248685,0.4007669,0.6017021,0.48625872,0.5150686,0.46697226,151.99183654785156,C#,minor,1.3722378015518188,5.491313,4.4477625,drums,bass,synthesizer,piano,keyboard,-9.344079971313477,0.07140115719213247,0.17898472122561418,0.1417547961527392,0.5919358060234015
A$AP Rocky - STOLE YA FLOW (Visualizer),-10.479268,3284.397,91.56754,1282.5159,2.629745,646.07904,25.983358,205.60854,7.0182195,210.09352,16.265099,93.68296,0.7676262,106.77421,11.616924,74.35808,-1.5863776,49.753254,7.2869463,52.510666,0.84996074,62.427082,6.341869,46.126545,1.1836262,50.071743,2474.5654267711,1.3651884,0.09138809463931653,0.5808245,0.24241003,0.20026702,0.20735724,0.24522217,0.6503421,0.28125784,0.32657424,0.2308172,0.20929737,0.19611597,0.16879351,161.65298461914062,F,major,1.2547615766525269,5.3958435,4.561115,drums,bass,synthesizer,keyboard,electricguitar,-8.038400650024414,0.055727716963616454,0.1874526101204023,0.040006777891916874,0.6667180138638139
The Motto,-120.40502,12406.231,62.52087,1744.49,10.040473,1533.4088,23.514656,696.9863,21.81961,417.9095,16.996298,242.74028,2.4400024,212.50111,13.893683,154.79292,3.111518,163.94981,9.292074,116.30712,2.8240175,132.2511,9.203972,77.8066,1.4323428,68.72927,2635.1071962639876,2.185064,0.07542256524900907,0.27229825,0.57603025,0.52997786,0.22254996,0.18694848,0.20702806,0.36298615,0.21197006,0.22297418,0.19643173,0.17799443,0.27468488,101.02482604980469,B,minor,0.9311379790306091,5.462377,4.514916,bass,drums,synthesizer,keyboard,piano,-11.408491134643555,0.0033903672869470933,0.07281541968431439,0.05510248679986181,0.871353174994275
Lil Wayne - MegaMan (Visualizer),-66.52965,9283.065,58.181023,986.55133,13.823976,846.983,13.033443,351.7988,6.9096584,276.861,13.3713455,214.47711,2.4099526,172.8878,13.08069,182.03128,-1.831815,107.79906,11.836096,147.5492,11.067126,186.06401,5.4483995,92.50662,0.78710914,72.597015,3099.797398648378,1.7998964,0.12356596317891841,0.34618294,0.32966307,0.31728932,0.3317193,0.8876645,0.56040794,0.44575587,0.42694715,0.37594143,0.33652583,0.36311007,0.41555554,153.85154724121094,A,minor,1.1882518529891968,5.5373464,4.485453,bass,drums,synthesizer,electricguitar,piano,-9.340042114257812,0.02276756766170286,0.11664083373699828,0.1855268422309391,0.6771694120974289
J. Cole - Power Trip (Lyric) ft. Miguel,-102.843994,7956.3257,120.55721,1510.8202,-18.605402,525.65393,23.261282,277.5968,10.53907,266.9637,7.6195602,197.34305,-1.8403869,101.06166,1.4001102,87.194275,-0.28066888,95.50658,6.8114853,89.24713,-0.87539923,75.62183,4.9531856,63.350266,0.40185675,59.52008,1654.5309372049392,1.4878261,0.06356733273237179,0.33261454,0.42931488,0.4017788,0.49761567,0.46283516,0.5800362,0.53601617,0.38366285,0.51980686,0.3744791,0.55272645,0.27619353,99.98431396484375,Bb,minor,1.205295205116272,5.515468,4.5024962,bass,synthesizer,drums,piano,keyboard,-11.219171524047852,0.0660503708810277,0.25947251771397617,0.24261402650534988,0.46032477951492207
Cudi Zone,-52.958805,6029.6377,92.13437,768.4222,7.801455,380.12128,24.090942,210.70549,3.4656284,207.92986,9.367956,131.78662,-0.21491873,101.51203,-0.3810869,109.01877,-4.0775366,86.95753,1.0328603,84.728714,-1.1427038,76.60771,3.5916862,60.87084,-1.5125066,61.80616,2229.2625751852097,1.3756893,0.08634524723243098,0.39525124,0.33688176,0.44583046,0.360266,0.61021817,0.51070005,0.3765728,0.42568627,0.54188913,0.62352437,0.32186833,0.29822123,134.80458068847656,A,minor,1.2392315864562988,5.456832,4.4277534,synthesizer,drums,bass,electricguitar,sampler,-8.813673973083496,0.07200375720072653,0.29909875859568563,0.41256176032362474,0.13768286696393842
